5000 10000
0 4667 2955
1 917 799
1 2898 51
0 3963 4400
1 3882 3500
1 1678 1365
0 764 3248
0 4476 4003
0 578 4709
0 3581 3234
0 1216 2563
0 1771 3328
0 3342 163
0 4090 2131
0 3489 955
0 2604 3262
0 181 1677
1 3883 1484
0 3954 3458
0 2287 1004
0 341 36
0 2030 2096
0 270 641
0 366 4392
0 2367 1291
0 1852 171
0 809 273
1 3447 4504
0 2132 1551
0 776 4453
0 480 1387
1 3395 4955
0 2186 2569
0 3207 1438
1 1900 2216
0 1187 3127
0 1604 433
1 3685 259
0 577 118
0 2750 1348
0 250 3840
0 3130 4116
0 4619 3589
0 3397 2333
0 3726 2752
1 3201 606
0 2260 3408
0 4115 2901
0 879 1558
1 1188 1136
0 3712 4373
0 3726 732
1 3606 2505
1 2490 135
0 2339 549
0 887 386
0 4107 4999
0 1443 1506
1 1058 4815
0 4420 764
0 3483 1926
0 136 2319
0 3162 4801
1 4941 4212
0 3492 442
0 2117 2387
0 561 2642
0 4744 3877
0 4385 3164
1 1272 4064
0 4712 847
0 1906 570
1 431 4432
0 1844 1854
0 1281 607
0 449 20
1 4459 1075
0 4130 3948
0 1357 1943
0 1778 2323
0 684 457
1 260 576
0 3326 4999
1 1258 223
0 1473 1878
0 679 3034
0 3905 1839
0 4741 1427
0 725 4013
1 624 3206
1 2728 3619
0 1660 3085
0 4350 559
0 4991 3448
0 535 2164
1 131 1669
0 1494 802
0 4073 4216
0 834 754
0 4038 2988
1 622 1765
0 1712 508
0 3844 938
0 4454 1457
0 812 2252
1 3192 4352
0 1971 4801
0 1830 1649
0 3245 3630
0 2074 4735
0 1260 3437
1 3396 3537
0 2594 1962
0 4967 4020
0 1941 2571
0 1424 1748
0 174 2904
1 2127 768
0 2008 3231
0 3270 964
1 867 40
0 4581 30
0 3629 1444
0 4991 4044
0 1186 3967
1 551 3891
0 1512 3077
0 4535 3692
0 4314 2636
1 2532 631
1 821 3199
0 3066 2207
0 1264 4578
0 3356 2831
0 4023 4286
0 1221 3006
0 693 1474
0 1331 505
0 4331 4752
1 1870 4300
0 2465 533
1 2192 2016
1 2590 4766
0 3754 2489
0 2611 1110
0 166 2251
0 3780 1873
0 3446 3023
0 639 3020
0 3923 924
0 2891 1429
0 3901 1219
0 4872 3589
1 578 4709
0 3134 1172
0 650 1254
1 1463 557
1 4272 1773
0 4331 4896
0 2223 2059
1 3007 2943
0 303 3670
0 4775 3163
1 3648 4988
0 298 2549
1 3026 3030
0 881 285
0 4821 1413
0 712 1033
0 2907 40
0 3832 4129
0 4573 3240
0 902 3020
0 589 1433
0 1018 4744
0 161 4247
0 1037 892
0 445 1359
0 3461 883
0 3222 4485
1 771 2924
1 2014 2318
1 451 2189
1 729 627
0 3941 4686
0 4203 1183
0 24 4105
0 3506 3574
1 4851 3035
1 2381 1531
1 3798 174
0 4455 2295
1 4452 3577
1 492 3755
1 1020 3116
0 1605 2228
1 3729 1896
0 3401 2623
0 4855 3713
1 3807 4134
0 32 4397
0 131 1323
0 3710 3745
0 201 3876
1 4006 4233
0 1165 3775
0 343 3471
0 815 2203
0 4613 269
1 4599 2558
0 1752 1923
0 93 1422
0 3059 3100
0 893 2466
1 2808 2747
0 2479 4879
1 1499 2828
1 1223 1880
1 786 3099
0 4702 3525
0 2580 1993
1 3862 367
0 1300 3148
0 4360 2262
0 3695 4967
0 1574 2723
0 3283 1885
1 396 1445
0 2011 451
0 4306 1763
1 602 968
0 3294 4406
1 3848 894
0 3530 2785
0 2080 115
1 2774 4882
0 102 1451
0 4639 228
0 3491 3144
1 2474 1089
0 4590 2119
0 1653 695
1 2346 794
0 1677 1434
0 631 1146
0 2261 2456
0 2614 2731
0 4200 590
0 2777 3441
1 417 4193
0 745 3015
0 2460 2587
0 4457 664
0 3619 3493
1 1352 345
1 1460 26
1 4741 4
0 1605 4708
1 3136 1845
0 3406 624
1 2076 4478
1 2777 3441
0 2205 4796
0 2453 3518
0 389 2428
1 1233 480
1 309 1788
1 3960 4677
1 167 1081
1 639 3020
0 958 3525
0 2309 3003
0 3498 2756
0 4400 3153
1 3773 1089
0 4363 3476
0 638 275
1 4851 3126
1 867 3825
1 4018 3776
0 3466 2318
1 4811 81
1 4110 4818
0 2617 1489
1 2275 3477
0 4066 399
0 3876 1081
0 322 2604
1 800 4876
0 523 113
0 4232 3552
1 534 462
0 1493 2004
1 1659 2884
0 2669 3328
0 4046 753
0 2922 2502
1 112 2906
0 2566 4549
0 3244 12
0 4963 664
0 1898 2137
0 817 32
1 948 2053
0 2871 1227
0 2417 3925
0 1032 935
0 3259 2599
0 4383 2156
0 233 4833
1 3238 977
0 1464 2186
0 372 2643
1 1440 2056
0 1170 1943
0 366 3556
0 1782 102
0 2934 3429
0 2360 4046
0 3370 4071
0 3907 4367
0 229 1943
0 4377 242
0 695 1011
0 1679 3924
0 4195 3222
0 881 963
0 3224 2004
1 725 4013
1 4974 3677
0 3610 3944
0 4982 3860
0 806 1787
0 4595 1543
1 672 4603
0 2796 1585
0 1197 3218
0 2995 441
1 1279 4221
1 2839 4971
1 386 4692
0 4859 784
0 2614 3181
1 2912 1772
1 1906 570
1 4331 4896
0 1371 639
0 2926 4295
0 4778 4995
0 211 2775
0 2819 1447
0 1409 2650
1 2877 1176
0 4151 3658
0 1062 2792
0 3456 3415
0 873 1224
0 1009 2304
0 1326 4080
1 973 1588
0 2997 966
1 2673 2171
1 4558 3785
1 2634 1692
1 786 2945
0 434 1457
0 3253 3089
0 252 1980
0 2929 1499
1 1944 3626
1 2354 2004
0 418 1791
0 2886 1752
0 993 4033
1 624 523
0 2769 2722
0 4598 1974
0 1273 3788
1 1220 4860
1 196 1788
0 328 1808
0 8 4494
0 1961 1016
0 2121 2801
0 4746 3897
0 4047 2912
1 4534 2850
0 2953 4959
0 3027 1704
0 3974 3096
1 3348 4885
0 2369 692
0 1115 3109
1 3556 3313
0 4198 4876
0 507 1115
0 3361 142
1 3778 1462
0 4923 2165
1 2239 4247
1 5 4149
0 1208 4457
0 127 3288
0 798 3580
1 2674 1193
0 812 1999
1 2312 3057
1 1098 4637
1 3044 2624
0 3309 151
0 3238 3077
0 3376 2278
1 2824 2841
0 764 559
0 772 3425
0 1384 1435
0 2486 4844
0 4835 4596
0 309 4792
0 4743 863
0 4084 4722
1 4060 677
0 4001 814
0 805 290
0 657 805
1 3350 2937
1 1378 4477
1 4442 2043
0 3622 550
0 4715 318
1 4532 3043
1 2459 3193
0 1418 3053
0 4397 3142
0 4794 2389
1 3163 2131
0 1576 3565
0 4820 3083
1 2858 2194
0 2325 1159
1 4786 3130
0 2869 851
0 2591 2957
0 4933 1682
0 3273 4316
0 250 15
1 3143 1764
1 1820 2863
0 1446 1061
0 116 2662
0 12 1725
1 3498 3873
0 1043 577
1 4369 3438
0 4306 1179
0 4918 4054
0 4061 3841
1 3307 2054
0 4699 4419
0 162 4779
0 2790 4502
0 121 1031
1 3842 2778
0 3321 611
1 4740 4125
1 937 602
1 4105 2240
0 3152 2515
0 4115 4174
0 4069 1980
0 555 853
1 888 1032
1 1185 1584
1 2782 279
0 618 214
0 475 1778
0 253 3697
0 2993 2279
0 3711 1241
0 3462 3118
1 671 2671
0 3512 4121
0 876 3374
0 2561 450
0 1962 739
1 3878 4693
0 4374 2980
1 1996 121
1 1182 3851
0 1377 1688
0 4233 853
0 2295 1692
0 2982 2244
0 943 4311
0 3807 1160
0 1993 4833
0 745 1673
1 2994 2941
0 273 3526
1 1824 517
0 2624 923
0 1960 903
1 54 3910
0 2331 24
0 151 1698
0 4232 2119
1 3945 4581
0 1583 3685
0 2199 2393
0 4714 2136
1 3761 2545
1 4318 3608
0 1578 3088
0 2476 4171
1 2220 3182
0 1363 4800
0 4910 1994
0 4353 2605
0 4842 3267
1 1431 159
1 4822 4027
1 4558 2884
0 734 2620
0 4598 2844
1 2292 4811
1 2807 4276
0 955 2780
1 3588 2554
1 1781 1444
0 4167 4735
1 142 1313
1 4381 4321
0 2354 2313
0 4511 3528
0 541 1365
1 3506 4176
0 1138 146
0 3547 3993
1 4385 3164
0 3622 3468
0 1319 4860
0 1360 2394
0 4123 1366
0 3627 2459
1 1583 3685
1 3697 593
1 3617 4706
1 4633 957
0 2642 4251
0 3302 1205
0 580 3752
0 2830 1912
0 1744 4945
1 34 2845
0 1408 3665
1 4082 2787
0 2127 2161
0 675 4519
0 3092 3950
1 3712 4373
0 2523 3642
0 3015 1605
1 2972 2685
0 3121 4420
1 166 2251
0 207 4815
0 2372 3236
0 2153 3642
0 2159 1539
1 4626 740
1 3579 1840
0 3908 1914
0 2976 299
0 1537 319
1 1725 3180
1 2638 3514
1 69 2159
0 1702 2107
0 2646 2101
0 4378 1209
0 569 947
1 804 3831
0 1273 3022
0 5000 4419
1 2995 441
0 1383 1484
0 3404 3854
1 1697 4263
1 3086 299
1 4146 544
1 2274 2214
1 4963 2477
0 302 782
0 4142 3054
0 2246 2437
0 4575 4944
1 1255 4711
1 3624 3423
1 570 546
0 409 2008
0 3280 4461
0 1969 4434
0 889 2223
1 4476 4003
0 2453 2945
0 389 4131
0 380 3521
0 2647 774
0 3711 3348
1 3856 246
1 1231 2918
0 1812 3351
1 3327 1389
0 1592 1814
0 4840 2970
1 2039 3456
1 1941 2571
0 596 1289
0 406 2920
0 4477 3383
0 4443 3456
0 2644 1245
1 1255 3971
0 3551 4113
1 2256 2022
0 1204 945
1 161 4247
0 242 4665
0 4714 2039
1 2985 4213
0 1578 2171
0 4915 762
1 2294 1260
0 3124 1594
0 175 3456
0 2730 902
0 4447 122
1 2080 115
0 774 3719
0 2957 4812
0 702 2429
1 2830 1912
0 996 380
1 2140 360
0 103 1121
1 1726 1131
0 4755 3385
0 1669 512
0 1490 2781
0 1946 2072
0 863 2786
1 3475 3896
0 2951 3780
0 3518 2494
1 2385 2870
0 63 3792
0 2085 1609
1 2046 4255
0 3568 2028
0 1955 2252
1 3946 1601
0 3349 3881
0 1866 2311
0 1578 3815
1 3497 4773
0 4060 4457
0 3898 1227
0 2199 3564
0 4260 1053
0 3932 3610
1 4344 3915
1 1319 4445
0 598 4665
0 2097 378
0 1305 667
0 864 909
0 3650 3191
0 2615 182
0 3850 2549
1 3644 38
0 348 2509
1 4121 1808
0 2243 4081
1 266 2814
1 2901 4335
1 903 3393
0 3730 1970
1 2649 2245
0 874 2481
0 2750 436
1 2219 3874
0 2964 1761
1 1180 439
0 904 1172
0 789 1864
0 1490 2634
0 4382 4695
1 1603 3434
1 1466 4860
0 532 4000
0 2222 3649
0 3790 2321
0 591 4362
1 801 3141
0 428 1463
1 1998 2522
0 1298 338
0 1466 3016
0 1160 1027
0 2984 3802
0 3414 2373
0 2811 363
0 691 3971
0 1173 1284
0 4389 1918
1 675 636
0 1291 3036
1 3457 851
0 3256 4477
0 1740 4740
1 4009 1227
0 706 1952
0 1846 1466
1 1366 4363
0 595 4683
1 1839 1988
0 2797 4671
0 3760 993
0 3704 3699
0 3011 107
0 3671 1910
0 1638 4587
0 4346 2329
0 1797 1470
0 1986 838
0 1463 517
0 4816 2078
0 187 3041
0 4500 2834
0 2347 3766
0 4551 4643
0 955 2538
1 3615 323
0 76 4530
0 300 1821
0 4252 3561
0 1842 3330
0 2345 3101
0 3608 4694
0 4932 1694
0 1908 3749
1 3253 3089
0 2776 4327
0 2982 2405
0 3066 2231
0 2198 1234
1 3472 17
0 1049 4664
1 2641 4069
0 3784 267
1 2264 755
0 3628 2822
0 3698 1976
0 309 4565
0 2881 2632
0 629 3194
0 1762 3939
0 817 2153
0 4809 3295
0 4349 954
1 579 3191
0 208 1127
0 4284 3552
0 4421 1846
0 3114 602
0 1693 835
0 3500 2379
1 503 1750
1 3120 168
1 2455 2647
0 4294 3795
0 3094 1118
0 1527 4313
0 1346 1590
0 4294 3889
0 4117 2652
1 4066 4801
0 1043 2529
0 3190 1159
0 15 3916
0 2600 81
0 161 1474
0 859 3272
1 4780 4997
1 2842 3592
0 815 1709
1 2381 3697
0 3945 477
0 4557 2000
0 461 1673
0 446 2087
1 895 4376
1 2058 1051
0 1670 4984
0 4130 761
0 1877 3536
0 996 1612
1 941 1107
0 2506 2041
0 4291 153
1 1664 2856
0 3344 4629
0 1808 2207
0 3976 3219
0 510 4897
0 1864 4179
0 2979 4220
0 1555 1111
0 1739 1577
1 4043 4780
0 2457 2039
0 1077 68
0 2685 1873
0 2213 4042
0 3061 4979
0 3424 2877
1 470 416
0 856 3639
0 2978 2346
0 3042 1242
1 2902 4053
1 3879 4937
1 3395 568
0 616 637
1 847 3884
0 4189 1175
0 27 2129
0 2641 2270
0 1923 531
0 2099 540
1 4990 2267
0 3825 2480
1 1639 995
0 787 4680
1 4230 3240
0 639 1324
0 4828 850
0 1133 1107
0 685 1094
0 14 969
0 1946 1210
1 1612 3417
1 4515 3627
0 2472 699
0 4055 2225
0 2659 3774
0 2289 1766
0 4865 4710
0 3165 1003
0 3351 2813
1 890 3682
0 268 1205
0 3026 2539
0 1861 2306
1 1468 545
0 3342 4986
0 4457 981
0 716 1112
0 3526 3817
0 4642 2720
1 24 770
1 3086 309
1 247 4864
1 1740 1404
0 534 2271
0 1168 4503
1 449 20
0 2158 4699
0 68 142
0 2574 3492
0 4949 2898
0 898 2600
0 743 2696
0 4515 176
0 4042 1182
0 4345 1034
0 2665 4649
1 2191 401
1 2725 3390
1 23 3333
0 2860 1929
0 779 3503
1 3286 1272
0 688 404
0 570 4260
1 1528 529
0 3930 316
0 2960 904
0 185 1862
1 3116 4973
0 2431 2261
0 2360 3880
0 4393 1051
1 1928 3168
0 3385 2380
0 3433 4159
0 4456 3861
1 4271 1824
0 656 3586
0 2039 1014
1 2406 533
1 729 384
0 4203 3735
0 2063 789
0 2651 1635
0 1942 1389
0 3447 2724
0 1769 3220
0 4607 4127
0 807 1643
0 789 1281
0 1311 4624
0 279 2305
0 3335 1104
0 538 4586
0 3648 806
1 3609 2107
0 841 1670
1 968 1608
0 46 1025
0 223 2315
0 3936 4710
0 4346 3916
1 361 720
1 3731 3062
0 2377 2508
1 4258 3961
0 3807 1172
0 3865 3357
0 4523 4229
1 719 3187
0 4455 1104
1 4716 3703
0 1481 4467
0 765 4757
0 3834 2204
0 4935 2070
0 78 1268
0 2665 2247
0 3995 3985
0 3056 4939
0 4282 3565
0 1977 21
0 3622 3302
1 735 3840
0 1941 2005
0 1332 4612
1 684 457
1 2199 2393
1 706 295
0 4141 161
0 4684 564
0 4875 1644
1 1780 2572
0 2718 3379
0 2977 970
1 2505 1294
0 3360 2830
0 4157 634
1 3167 2889
1 968 545
1 1938 2370
0 584 2284
0 819 2554
1 1406 4802
1 920 4005
1 2185 3241
0 2524 1174
0 3509 3842
1 1604 433
0 1236 4942
1 4582 382
1 4698 962
1 4238 1350
0 237 4327
0 4883 2435
1 3670 2862
0 150 922
1 4946 4391
1 2599 2416
0 1659 3736
0 1047 166
0 4173 2340
0 4887 2566
0 665 3652
0 4001 974
1 1246 2064
0 215 3213
0 1987 4665
1 640 3071
0 97 2642
1 3974 3096
0 1818 4805
1 2790 4502
0 3720 4854
1 4666 4115
0 2394 3082
0 2258 1821
0 3998 3299
0 4092 3936
0 3474 148
1 1565 1893
0 270 1492
0 1731 3101
1 3066 3155
0 4079 4824
0 1392 2496
0 757 676
1 1163 3565
1 370 951
0 2283 2748
0 3311 1650
0 1712 535
1 2004 45
0 1457 2602
0 913 906
1 1148 1746
0 3733 4312
0 550 3578
1 4455 707
1 4123 1366
1 543 1095
0 1502 1415
0 2616 2226
0 4465 1430
1 2141 4040
0 4696 4138
1 3257 2163
0 355 1697
0 1974 626
0 148 1557
0 2717 219
0 2147 3349
0 4377 670
0 1320 1268
0 3200 513
0 1234 2578
0 2678 2580
0 3668 3302
1 3790 3576
0 4813 143
0 814 3150
0 3449 578
0 2764 3154
0 2051 3070
0 1085 34
0 2699 4746
0 1643 2276
0 2708 1541
1 3694 2509
1 878 205
0 2923 4778
0 2194 3167
0 641 2599
0 2476 3976
0 2121 2113
1 1684 4330
0 745 656
1 4142 3054
0 2983 4700
1 504 1953
0 4626 2927
0 4681 4013
0 3181 1064
0 573 304
1 1465 3925
1 270 2466
0 4025 4216
0 4946 130
1 1443 4004
0 4300 1588
0 1181 2276
0 1099 3984
0 951 2897
0 3048 4402
0 4849 225
0 1295 1391
0 4646 3476
1 2461 1306
0 3157 2139
0 2699 1465
0 3440 3570
0 3671 784
0 880 2543
0 1091 2375
0 2047 2004
0 4657 4104
0 2003 870
0 4177 705
1 2303 767
0 2957 2193
0 951 4696
0 4877 2040
1 1577 2554
0 2901 829
1 3964 1138
0 1399 1935
1 4362 1342
1 3729 4092
0 3027 4758
1 3535 1665
1 3954 4467
0 4651 2430
0 4203 3665
0 1650 2840
0 1824 1424
1 40 3974
1 348 3399
1 2582 4703
0 1495 596
0 2344 1431
1 2907 1635
0 4741 2882
0 2256 829
1 3026 2539
0 2376 2183
1 1914 4248
0 2042 3888
1 1507 1741
0 4905 2937
0 723 1480
0 279 4810
0 4562 2968
1 4892 573
1 4564 2904
0 442 3654
0 2453 85
0 910 319
1 900 2472
0 4290 1502
0 1302 969
0 2486 1427
0 3577 599
0 135 3642
0 2179 4493
0 3723 4899
1 4458 3306
0 4047 2953
0 3417 1373
0 4928 4765
0 2664 4961
0 1384 430
1 4537 4633
1 831 145
1 2105 2336
0 4184 3655
0 1625 2267
0 2378 237
1 3650 3853
0 3312 552
1 4307 4322
0 1385 757
0 227 2771
0 2001 172
0 2777 284
0 3836 147
1 2745 449
0 786 4321
0 4523 2001
0 2283 2623
0 2952 438
0 2680 1114
0 2478 722
0 2412 4451
0 2564 257
0 713 1784
1 1718 1074
0 536 1760
0 1283 4828
0 383 1857
0 4241 701
0 488 915
0 4429 4165
1 1960 903
0 3415 496
0 2701 1195
0 4024 4260
0 1231 4642
1 3465 984
0 4216 4718
0 3575 3263
0 3174 2999
1 2472 699
0 1674 1925
1 1042 4948
0 1766 1502
1 4526 413
0 331 2637
1 3151 4145
0 2403 1345
0 692 308
0 736 2011
1 4828 850
0 1948 1686
0 2266 623
1 4367 1497
1 3510 3130
1 3983 2975
0 2792 4526
1 900 2843
0 4695 104
0 4302 564
0 2513 3362
0 939 1652
1 1032 191
0 2569 4764
0 1677 3575
0 2341 981
0 1013 1859
1 1712 508
0 2777 1758
1 294 148
0 4446 2383
1 1898 2137
0 3995 1031
0 304 1090
0 2960 1008
0 708 3912
0 4376 1423
0 908 3455
0 3817 3820
1 4162 2390
0 995 1105
0 1173 4411
0 4569 2071
0 2986 1178
0 4756 2281
0 283 4744
0 2184 1309
1 2485 4746
0 1271 4999
0 2858 2348
0 3473 3255
0 2396 4847
0 2306 1439
0 24 1314
1 2054 2328
0 2167 2868
0 1567 414
1 1669 3488
0 2981 1740
0 361 4225
1 2020 3126
0 3582 3522
0 4784 655
0 457 4444
1 4859 784
0 3718 22
1 4703 3166
0 861 4489
0 3860 861
1 3684 3444
0 1944 474
0 224 892
0 2018 2914
1 1299 1675
0 4025 1366
0 3449 4128
0 2080 1848
0 1602 3806
0 3798 735
0 106 2155
0 157 4020
0 1435 700
1 2538 2057
0 4362 4306
0 4062 3682
0 2780 663
0 3323 468
0 874 876
0 4081 671
0 4727 1145
0 918 1087
0 3761 373
1 1237 4728
0 1904 388
0 2729 4970
0 2082 4427
0 531 4755
0 4913 2899
0 287 1660
0 4297 3295
0 3748 4954
1 1876 2072
1 1176 4337
1 362 3559
0 2067 4198
1 3329 1422
0 4648 1380
0 4706 512
0 4865 4873
0 99 1711
0 1910 1360
0 3100 2794
0 3220 4811
0 2091 1318
0 2221 1030
0 3634 3927
0 165 4327
1 2682 4188
1 987 1907
0 787 1978
0 2021 759
1 3986 3878
0 2786 1417
0 2808 4580
0 2932 4078
1 1510 780
0 2580 3427
1 3895 678
1 3850 4480
0 1009 4231
1 4268 4873
1 484 1300
0 780 4996
0 3776 2918
0 1266 1092
0 2487 4425
0 526 3692
1 4025 725
0 495 2245
0 2323 2814
0 212 4086
0 2094 2303
0 2201 2452
0 337 4473
0 905 4720
0 1513 155
0 1016 2743
0 622 1420
0 3176 3860
0 4236 3071
0 4045 1573
1 820 26
0 4386 2279
0 322 1320
0 1326 4254
0 573 2644
0 4223 3500
0 3895 1339
1 3386 2805
0 3645 3705
1 4944 1483
0 2659 4384
0 376 4089
1 1328 2570
0 4255 1146
1 4457 981
0 2116 4736
1 4915 762
0 3206 1288
1 4644 465
0 3076 2043
0 4772 467
1 1932 1446
0 4506 1534
0 2265 1084
0 761 4104
0 285 1298
0 4455 1800
0 1447 4450
1 2463 1004
0 1964 3408
0 117 4991
0 1166 572
0 1887 3625
1 4116 4092
0 3211 3960
1 495 4584
1 2448 1178
0 2808 1914
0 3198 2969
0 1429 3005
0 687 3769
0 2838 4737
1 27 2129
0 3702 4838
0 1863 3440
0 4054 2095
1 2185 2975
1 4809 3295
1 4142 1908
0 542 1501
1 2111 3902
0 3825 2950
1 2441 2419
0 4479 1985
0 4777 1312
0 857 1538
0 937 4379
1 2787 2948
0 3821 3148
0 2226 2217
0 4933 3820
0 1733 470
1 8 1434
1 1892 2881
0 2462 2438
0 1439 187
0 4790 1837
1 4403 734
0 2766 1933
1 3980 4495
1 745 160
0 3204 4695
0 3420 4832
0 3977 698
1 2149 4528
1 1349 2256
0 433 4568
0 2270 3308
0 4428 4972
0 2046 1279
0 4618 4725
0 1679 4530
0 663 3548
0 2623 1547
0 1983 2359
1 629 3031
0 2152 2316
0 4573 664
0 4149 503
1 1333 4930
0 1245 4275
1 4324 3642
0 2468 4709
1 718 2305
0 1435 2125
1 4714 2136
0 2274 47
0 2221 1448
0 122 1809
0 4684 4243
1 2976 299
0 571 4771
0 1288 4259
0 3252 3692
0 1911 3735
1 2388 2578
0 3557 1021
0 281 4127
1 1421 3924
1 580 3073
0 3414 4397
0 2791 90
0 4452 1700
1 2342 240
1 4036 1835
0 3807 1883
0 3551 1439
0 717 3345
0 949 1034
0 3311 995
0 1148 4535
0 1632 742
1 2184 3076
0 1848 64
0 73 4059
0 2598 2684
1 1445 4490
0 3835 1793
0 3085 315
0 612 4235
0 2057 685
1 1849 1732
0 2752 1789
0 1625 3615
1 4652 2944
1 1829 1835
0 396 2383
0 1699 4618
0 228 2390
1 4228 4037
1 1655 1198
0 2278 3701
0 2731 2479
0 2107 2554
0 279 4454
0 4404 4893
1 1765 1519
0 4571 3080
0 3773 3872
1 1305 667
1 413 4237
0 2448 1518
0 2832 1299
1 2166 1126
0 3909 4137
0 2279 4583
0 4067 2548
0 2704 3746
1 4826 1511
0 533 2409
1 4150 129
1 4684 2792
1 4066 2663
1 940 4258
0 723 4869
0 4475 4562
0 4077 4273
1 1331 3199
0 3292 3318
0 2301 442
0 1885 968
0 4759 4855
0 3619 4891
0 4156 2370
1 964 832
0 3759 3932
0 3886 1675
0 4607 2839
1 1059 4140
0 368 4221
1 3927 255
0 1549 1980
0 1199 512
1 646 4040
0 3535 3307
1 2040 1917
0 1941 2048
0 2162 1730
0 1649 2094
1 1681 2889
0 334 4534
0 2443 168
1 3323 2767
0 4810 4717
0 2983 308
0 1780 999
0 4945 1283
0 4395 614
0 1303 1038
0 1813 4353
1 8 4494
0 2942 2358
1 3818 3526
0 2044 62
0 2978 472
1 3482 4054
0 2082 2012
1 1383 1484
0 4587 2727
0 1024 2030
0 3017 2418
0 264 589
0 2318 3606
1 4872 2399
0 2911 1504
1 4575 1740
0 1512 1937
1 1402 2983
1 2846 2660
0 3444 1959
1 4230 3792
0 4876 2824
0 3660 977
0 1608 4958
0 2 3491
0 3891 1005
1 1691 4406
0 896 142
0 3803 4344
0 996 3810
0 2148 2747
0 2194 850
0 2573 2508
1 3921 1138
1 510 4897
0 2723 4934
0 3128 416
0 3883 1378
1 3136 1088
0 297 2502
0 3896 2245
0 2992 2953
0 2533 4422
0 3217 2536
0 3709 3447
1 1955 2252
1 874 2481
0 1700 4957
0 3759 2
0 241 2264
1 2290 879
1 3270 3370
0 3036 1122
0 2590 1229
1 3297 4174
0 840 3887
1 4252 3561
0 1820 3991
0 2138 617
1 511 3578
0 3180 4478
0 1554 3069
0 3013 4580
1 2275 830
0 1914 414
0 4852 1427
1 186 2015
0 3366 1585
1 3211 2102
0 3152 3011
0 2835 3273
0 4022 4804
0 536 4980
1 546 611
1 856 3639
0 4937 2587
1 307 1453
1 2167 3014
1 755 1921
0 380 4487
0 2701 2601
0 3576 2035
0 2582 4044
0 3394 2832
0 4961 1356
0 3714 3932
0 4606 392
0 3916 3459
1 3413 1362
1 2592 3650
1 3507 3082
1 3873 2456
0 43 4092
1 915 3337
0 995 517
0 3093 3277
1 309 4565
0 4540 1188
0 1091 4316
0 4911 1671
0 4690 3593
1 563 4120
1 3670 2345
0 2635 773
0 3196 3343
0 4038 3966
0 3682 244
0 4893 851
0 276 2577
1 4863 1933
0 2581 2944
0 1385 2254
0 4121 1807
1 3637 2730
0 280 809
1 181 4069
0 2438 4166
0 1854 318
1 2414 1320
0 2988 24
0 1845 1322
0 3532 4530
0 97 2893
0 4873 2120
0 1636 4942
0 4543 4694
0 2768 3884
1 4115 2901
0 1593 3243
1 223 2315
0 793 3042
0 2330 3284
0 748 3864
0 2066 1737
0 4873 2060
1 690 4269
0 3500 3997
0 3392 4126
0 2739 2430
1 4826 3515
0 2078 3898
0 4406 599
0 800 3754
1 3311 995
0 2626 3950
0 2570 2110
0 2100 876
0 454 2279
0 817 4814
0 1400 1472
1 2478 722
0 1168 2997
1 4850 411
0 2667 4287
0 2025 2151
1 3756 3544
1 2117 2387
1 2137 2733
0 610 1234
0 1468 3694
0 2429 1416
0 4593 78
0 79 1801
1 4762 1253
1 164 748
0 3040 1688
0 3100 1514
0 3866 1294
1 679 1317
0 3452 121
0 3509 3110
0 3486 3144
0 2843 4528
0 567 3014
1 323 1151
1 1864 4179
0 1754 4490
0 1041 3571
0 1856 871
0 2023 1159
1 4560 3475
0 3524 865
1 1158 2906
0 4558 559
0 1565 2741
0 3195 3051
1 3082 4342
1 4454 1457
0 2349 4696
0 622 699
0 3331 2162
0 1522 4407
1 1204 945
0 2692 1318
0 3520 2871
0 2040 1126
0 668 4938
0 2473 1853
0 246 2760
1 1905 242
1 2153 2912
0 2997 2205
0 2084 2275
0 3831 2422
0 2556 4223
1 2633 2496
1 2699 4746
0 4043 617
1 149 3040
1 663 3548
0 3268 3563
1 1880 1263
0 407 4629
0 2960 792
0 2876 2947
0 4496 1666
0 1710 4219
0 2378 269
0 2498 604
0 1255 4732
0 3674 1110
1 3460 2992
0 2177 1768
1 1632 742
0 1824 4283
0 1567 362
1 728 899
0 4745 252
1 2149 4117
1 4801 1513
0 760 755
0 2228 1285
0 2995 2426
0 4132 3411
0 1122 4978
0 448 1242
0 2635 2928
1 713 703
0 1752 2073
1 3636 837
1 228 2390
1 4852 1427
0 2678 2846
0 2502 2117
0 3649 327
0 296 3064
0 2827 3383
0 427 3094
0 847 3568
1 151 1106
0 152 4167
1 3268 3563
0 200 1819
0 1584 1900
1 3084 2978
0 3279 1301
0 1358 4623
0 2748 4011
1 4167 462
1 3851 3754
0 3553 3240
0 4346 4678
1 1705 3502
1 3394 4860
0 4964 1004
1 4064 2005
0 4664 1118
1 961 2903
0 4535 117
1 764 3248
0 1953 3911
0 3021 753
0 4409 2265
0 1365 1032
0 1949 2802
1 730 1984
0 3465 1919
0 4606 2611
0 3782 2039
1 2158 4699
0 3266 2287
0 77 176
0 2323 730
0 4492 344
1 3616 4528
0 1142 2368
0 4951 1673
1 4072 4317
1 392 957
0 4411 2792
0 3094 2788
0 4731 3224
0 2080 2422
0 4756 1929
1 2121 2801
0 2196 1883
0 864 2252
1 3646 990
0 672 2462
1 4535 3692
0 302 3017
0 3606 1943
0 225 1224
1 713 1784
